Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,F,0,0,0,0,19370000000.0,141690000000.0,N/A,6.47,N/A,0.13,0.65,0.95,23.12,-2.06,0.17,0.06,-9.33,149880000000.0,37.76,-14.9,12880000000.0,8750000000.0,-3090000000.0,-0.781,N/A,34290000000.0,8.62,168690000000.0,568.03,1.32,7.45,13620000000.0,3740000000.0,1.25,4.9389,7.4915,99870000.0,3910000000.0,3900000000.0,23.8,7.61,145120000.0,1.46,4.1,146760000.0
0,0,FAST,0,0,0,0,22370000000.0,22910000000.0,28.09,30.77,3.53,4.16,8.42,4.25,18.8,14.83,19.77,17.56,31.64,5390000000.0,9.4,4.4,2520000000.0,1220000000.0,799400000.0,1.39,4.4,160700000.0,0.28,699100000.0,26.32,4.25,4.64,878900000.0,495260000.0,1.14,34.16,35.57,5860000.0,572820000.0,570750000.0,0.33,85.44,25030000.0,4.85,4.99,26810000.0
0,0,FB,0,0,0,0,601900000000.0,551960000000.0,28.98,29.24,1.24,8.28,5.72,7.52,16.53,28.57,36.21,13.4,21.85,73360000000.0,25.71,17.6,57930000000.0,32540000000.0,20960000000.0,7.29,101.8,60290000000.0,21.16,10810000000.0,10.27,4.6,36.94,38010000000.0,16829999999.999998,1.16,179.86,194.25,24750000.0,2400000000.0,2390000000.0,0.66,79.41,26520000.0,1.04,1.11,31160000.0
0,0,FCX,0,0,0,0,13370000000.0,21840000000.0,N/A,47.85,N/A,1.0,1.51,1.63,14.39,-5.68,-0.52,-0.11,-4.69,13410000000.0,9.24,-26.2,2710000000.0,1560000000.0,-766000000.0,-0.53,N/A,1720000000.0,1.18,10070000000.0,59.39,2.34,6.1,910000000.0,-1200000000.0,2.25,7.8,10.38,29970000.0,1450000000.0,1420000000.0,0.7,75.17,53480000.0,1.93,4.15,52420000.0
0,0,FDO,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,FDX,0,0,0,0,30500000000.0,62170000000.0,N/A,11.39,1.4,0.44,1.62,0.89,17.03,-0.5,0.67,0.47,-1.8,69670000000.0,266.66,2.8,14930000000.0,4019999999.9999995,-350000000.0,-1.34,-57.4,1770000000.0,6.76,33439999999.999996,177.59,1.22,72.08,5570000000.0,-2940000000.0,1.32,120.43,142.1,3100000.0,261250000.0,240880000.0,7.72,75.09,4960000.0,1.81,2.06,5900000.0
0,0,FE,0,0,0,0,21780000000.0,43580000000.0,37.93,16.39,3.9,2.02,3.2,4.01,15.72,6.24,12.33,1.99,8.34,10670000000.0,19.84,-6.0,7690000000.0,2520000000.0,574000000.0,1.24,-76.9,152000000.0,0.28,21950000000.0,322.16,0.54,12.58,2089999999.9999998,-1190000000.0,0.47,41.29,46.02,4840000.0,541750000.0,539850000.0,2.65,0.0,5830000.0,1.38,1.55,6050000.0
0,0,FFIV,0,0,0,0,9070000000.0,9060000000.0,26.56,16.18,2.23,3.93,4.54,3.93,17.6,14.77,19.68,7.63,19.66,2310000000.0,38.16,7.1,1890000000.0,537230000.0,340650000.0,5.61,-47.1,821150000.0,13.48,802440000.0,40.16,1.12,32.96,682250000.0,478470000.0,1.11,123.21,130.31,60900000.0,60900000.0,60660000.0,0.32,95.01,2210000.0,2.03,4.11,2130000.0
0,0,FHN,0,0,0,0,2850000000.0,N/A,8.24,7.63,N/A,1.55,0.61,N/A,N/A,20.56,35.11,0.83,7.38,1720000000.0,5.51,-22.0,1820000000.0,N/A,347740000.0,1.11,-86.5,4370000000.0,14.03,6350000000.0,N/A,N/A,14.96,N/A,N/A,1.58,8.24,13.57,7270000.0,311860000.0,306600000.0,1.49,87.96,50160000.0,8.1,20.94,41240000.0
0,0,FIS,0,0,0,0,79220000000.0,98230000000.0,557.52,22.68,0.99,5.94,1.61,8.65,27.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,165000000.0,0.31,-89.9,1370000000.0,N/A,N/A,N/A,N/A,79.82,N/A,N/A,0.68,123.75,134.9,5070000.0,617830000.0,613840000.0,0.33,92.3,10410000.0,2.34,1.69,8109999.999999999
0,0,FISV,0,0,0,0,70870000000.0,91940000000.0,60.92,23.26,2.46,5.69,2.23,7.38,21.75,8.51,13.8,2.55,5.93,12450000000.0,21.28,150.9,4930000000.0,4000000000.0,1060000000.0,1.79,74.2,896000000.0,1.3,21970000000.0,65.49,1.07,46.07,3440000000.0,2060000000.0,0.84,96.62,108.95,5430000.0,669480000.0,575680000.0,0.46,94.66,12330000.0,2.8,2.22,12430000.0
0,0,FITB,0,0,0,0,12870000000.0,N/A,8.04,10.52,8.09,1.77,0.64,N/A,N/A,25.3,34.61,1.01,8.55,7050000000.0,9.74,-40.4,7890000000.0,N/A,1670000000.0,2.29,-94.1,3720000000.0,5.22,22450000000.0,N/A,N/A,28.26,N/A,N/A,1.73,16.46,25.06,8720000.0,711910000.0,708840000.0,0.29,80.02,13760000.0,1.56,2.15,11870000.0
0,0,FL,0,0,0,0,2430000000.0,4840000000.0,5.19,4.74,N/A,0.32,0.98,0.61,5.63,6.13,8.91,8.56,19.72,8010000000.0,73.64,-2.2,3560000000.0,892000000.0,491000000.0,4.5,-15.2,907000000.0,8.7,3320000000.0,134.17,2.0,23.74,696000000.0,509380000.0,1.29,22.8,34.39,3400000.0,104190000.0,103270000.0,22.19,0.0,8640000.0,3.12,9.33,10690000.0
0,0,FLIR,0,0,0,0,6270000000.0,6800000000.0,38.02,21.6,N/A,3.47,3.35,3.59,20.59,6.62,14.88,5.56,6.95,1890000000.0,14.07,1.4,935400000.0,392340000.0,125270000.0,0.92,-75.0,309160000.0,2.36,877290000.0,51.47,1.92,13.07,365730000.0,323630000.0,1.58,37.46,47.41,2270000.0,130840000.0,129580000.00000001,0.96,99.19,2290000.0,0.98,2.0,1630000.0
0,0,FLR,0,0,0,0,1400000000.0,1230000000.0,N/A,7.83,1.05,0.08,0.92,0.07,-2.64,-7.05,-1.69,-2.3,-51.25,18520000000.0,132.23,2.5,669920000.0,-119110000.0,-1270000000.0,-9.32,N/A,1850000000.0,13.22,1960000000.0,116.48,1.38,11.12,240350000.0,114340000.0,2.91,8.17,14.21,4260000.0,140170000.0,125310000.0,0.84,94.57,11630000.0,3.56,9.32,10010000.0
0,0,FLS,0,0,0,0,3480000000.0,4380000000.0,13.88,13.39,1.34,0.89,1.95,1.11,9.52,4.96,9.19,4.72,12.01,3950000000.0,30.43,0.5,1310000000.0,430790000.0,195800000.0,1.51,N/A,622300000.0,4.78,1550000000.0,91.96,2.19,12.78,321520000.0,291090000.0,N/A,25.21,40.26,1690000.0,130130000.0,129830000.00000001,0.22,101.17,4620000.0,2.82,5.48,2710000.0
0,0,FLWS,0,0,0,0,1440000000.0,1380000000.0,36.79,32.79,N/A,1.12,3.72,1.04,15.94,3.07,4.26,5.2,11.1,1330000000.0,20.66,12.2,526120000.0,87140000.0,40920000.0,0.61,N/A,232120000.0,3.61,167420000.0,43.15,2.1,6.03,98440000.0,53860000.0,1.39,15.93,14.96,35740000.0,35740000.0,24100000.0,30.04,73.45,3720000.0,5.06,16.13,3070000.0
0,0,FMC,0,0,0,0,12180000000.0,15530000000.0,22.46,14.81,1.36,2.65,4.51,3.33,18.79,10.02,23.18,6.72,20.0,4670000000.0,35.86,4.9,2080000000.0,1230000000.0,547000000.0,3.57,-4.4,436200000.0,3.37,3970000000.0,146.94,1.82,20.67,437400000.0,533520000.0,1.25,84.09,92.93,1140000.0,129449999.99999999,128580000.00000001,0.77,94.2,2270000.0,2.08,1.98,2380000.0
0,0,FOSL,0,0,0,0,172990000.0,535330000.00000006,N/A,N/A,N/A,0.08,0.34,0.24,10.03,-2.36,1.19,1.04,-9.16,2220000000.0,44.15,-9.6,1100000000.0,81260000.0,-52370000.0,-1.043,N/A,201750000.0,3.99,562550000.0,111.65,1.89,9.96,-14210000.0,30290000.0,1.03,3.5309,6.2567,1620000.0,50580000.0,45910000.0,9.15,99.6,13120000.0,12.36,49.76,12360000.0
0,0,FRX,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,FSLR,0,0,0,0,4680000000.0,3640000000.0,110.4,14.81,0.64,1.52,0.9,1.19,-140.03,1.42,9.13,2.46,0.84,3060000000.0,29.05,0.0,549210000.0,487480000.0,43370000.0,0.41,N/A,1510000000.0,14.25,472400000.0,9.14,3.75,48.8,N/A,N/A,1.25,39.74,48.48,1930000.0,105910000.0,75710000.0,28.37,66.94,11060000.0,8.26,13.35,11130000.0
0,0,FTI,0,0,0,0,3460000000.0,3670000000.0,N/A,9.5,0.49,0.25,0.84,0.27,-0.85,-41.77,7.56,2.83,-78.12,13630000000.0,30.46,7.5,2460000000.0,1540000000.0,-5690000000.0,-12.73,N/A,5090000000.0,11.35,5300000000.0,128.52,1.14,9.05,755000000.0,515990000.0,2.35,7.72,15.13,6230000.0,448300000.0,420990000.0,26.55,0.0,8390000.0,1.76,1.88,9380000.0
0,0,FTR,0,0,0,0,7820000.0,16550000000.0,N/A,N/A,N/A,0.0,N/A,2.04,-5.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5050000000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3296,0.5852,2620000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,GAS,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,GCI,0,0,0,0,183620000.0,2290000000.0,N/A,4.97,N/A,0.05,0.21,0.79,148.29,-7.86,4.88,2.73,-24.39,2430000000.0,28.47,144.8,788320000.0,254920000.0,-190890000.0,-2.237,N/A,199650000.0,1.52,1980000000.0,221.7,1.05,6.79,54280000.0,251330000.0,1.45,1.1091,4.7968,4450000.0,132100000.0,117580000.0,5.47,86.41,17300000.0,2.97,13.31,22620000.0
0,0,GD,0,0,0,0,36470000000.0,50550000000.0,10.73,11.07,2.07,0.95,2.76,1.3,9.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7060000000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,130.7,164.05,2390000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,GE,0,0,0,0,53440000000.0,49020000000.0,10.02,17.45,2.83,0.57,1.51,0.52,3.63,-2.53,6.01,1.22,12.59,93540000000.0,10.71,-7.6,18810000000.0,11090000000.0,5340000000.0,-0.32,72.8,31010000000.0,3.55,88220000000.0,239.35,1.88,4.03,8439999999.999999,18070000000.0,0.96,6.78,9.96,107410000.0,8750000000.0,8730000000.0,0.13,63.61,111650000.0,0.94,1.29,96930000.0
0,0,GES,0,0,0,0,504110000.0,1420000000.0,5.74,N/A,N/A,0.2,0.79,0.53,6.67,3.58,6.42,5.27,13.28,2680000000.0,38.01,0.6,1020000000.0,244240000.0,95120000.0,1.33,242.6,284610000.0,4.31,1200000000.0,179.58,1.67,9.72,197910000.0,136960000.0,1.68,7.65,16.0,1960000.0,65640000.0,49490000.0,39.75,74.43,8650000.0,4.95,40.53,7610000.0
0,0,GILD,0,0,0,0,97200000000.0,100510000000.0,19.87,12.66,0.57,4.35,4.4,4.42,13.98,21.84,23.12,5.36,22.29,22720000000.0,17.94,5.1,17770000000.0,6650000000.0,4960000000.0,3.9,-21.5,21020000000.0,16.76,24100000000.0,108.65,3.04,17.6,9000000000.0,3080000000.0,0.73,77.35,69.8,25060000.0,1250000000.0,1250000000.0,0.41,80.77,24110000.0,0.93,1.92,23640000.0
0,0,GIS,0,0,0,0,35620000000.0,48640000000.0,16.89,17.12,3.71,2.14,4.7,2.9,14.94,12.68,18.08,6.26,26.73,16770000000.0,27.65,-0.4,5820000000.0,3640000000.0,2130000000.0,3.48,1.6,606900000.0,1.0,14040000000.0,167.15,0.64,12.5,2940000000.0,2190000000.0,0.57,57.15,53.94,5500000.0,606140000.0,604710000.0,0.18,74.52,12350000.0,2.77,2.05,9930000.0
0,0,GLW,0,0,0,0,15940000000.0,24680000000.0,61.62,16.5,2.58,1.63,1.61,2.23,10.66,3.29,8.26,2.07,2.81,11080000000.0,14.39,-15.0,4040000000.0,2460000000.0,267000000.0,0.35,N/A,2020000000.0,2.66,8460000000.000001,68.87,2.18,13.04,2310000000.0,102250000.0,1.1,20.46,25.96,6860000.0,760950000.0,758210000.0,0.32,75.62,21140000.0,3.52,2.79,22290000.0
0,0,GM,0,0,0,0,34250000000.0,114620000000.0,7.34,10.13,0.95,0.26,0.85,0.85,5.76,3.6,4.79,1.69,10.81,135070000000.0,94.58,-6.2,14140000000.0,11970000000.0,4710000000.0,3.26,-86.4,34530000000.0,24.13,128759999999.99998,290.54,1.07,28.65,16660000000.0,-742000000.0,1.39,21.54,30.79,18290000.0,1430000000.0,1330000000.0,7.19,78.03,21480000.0,1.24,1.5,18230000.0
0,0,GMCR,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,GME,0,0,0,0,321620000.0,1010000000.0,N/A,34.01,N/A,0.07,0.53,0.16,-3.46,-7.28,0.23,0.27,-47.69,6470000000.0,73.9,-28.4,1910000000.0,111300000.0,-464400000.0,-5.384,N/A,499400000.0,7.75,1190000000.0,194.36,1.32,9.51,-414500000.0,-452620000.0,1.16,4.594,4.9383,4150000.0000000005,64580000.0,53310000.0,11.17,152.62,57020000.0,12.44,257.77,55990000.0
0,0,GNW,0,0,0,0,1560000000.0,1920000000.0,6.55,N/A,N/A,0.2,0.11,0.24,N/A,1.31,7.94,0.39,1.88,7890000000.0,15.66,-16.7,953000000.0,663500000.0,241000000.0,0.202,N/A,3700000000.0,7.32,2850000000.0,19.22,1.68,28.61,N/A,N/A,1.32,3.4406,3.9991,6620000.0,505130000.0,499860000.0,0.96,73.36,15540000.0,2.91,3.52,16489999.999999998
0,0,GOOG,0,0,0,0,935800000000.0,835380000000.0,27.71,32.47,1.98,5.73,4.6,5.01,16.19,20.71,21.69,8.71,17.83,166680000000.0,241.39,13.3,89960000000.0,48300000000.0,34520000000.0,49.57,2.7,117230000000.0,171.73,16800000000.0,8.25,3.66,297.76,53970000000.0,21930000000.0,1.06,1237.22,1324.58,2430000.0,336160000.0,613300000.0,5.75,70.62,4110000.0000000005,1.56,N/A,3880000.0
0,0,GPC,0,0,0,0,10630000000.0,14720000000.0,18.02,14.75,2.74,0.56,3.13,0.77,12.59,3.11,5.59,4.71,17.08,19220000000.0,132.06,-3.7,6320000000.0,1350000000.0,597370000.0,4.09,-14.8,354470000.0,2.46,4490000000.0,131.06,1.22,23.59,904340000.0,891400000.0,1.1,70.84,91.01,1280000.0,144260000.0,141310000.0,2.76,80.93,2940000.0,2.56,2.71,3060000.0
0,0,GPS,0,0,0,0,2760000000.0,8790000000.0,7.98,10.45,5.07,0.17,0.83,0.54,7.57,2.14,6.32,5.96,10.22,16379999999.999998,43.57,1.1,8000000000.0,1590000000.0,351000000.0,0.93,N/A,1650000000.0,4.45,7680000000.0,231.51,1.41,8.94,1410000000.0,246000000.0,1.43,7.59,14.08,10970000.0,372640000.0,200050000.0,44.28,63.54,38910000.0,3.09,20.0,39200000.0
0,0,GRMN,0,0,0,0,14910000000.0,13520000000.0,15.33,19.38,3.26,3.88,3.02,3.51,12.49,25.3,25.26,10.72,21.05,3850000000.0,20.23,11.8,2230000000.0,1080000000.0,973490000.0,5.09,15.0,1440000000.0,7.54,52830000.0,1.07,3.75,25.83,759840000.0,531890000.0,0.98,77.38,89.98,1220000.0,191020000.0,139830000.0,26.76,49.44,3470000.0,2.93,2.33,2420000.0
0,0,GRPN,0,0,0,0,636080000.0,210350000.0,N/A,N/A,N/A,0.29,1.61,0.09,1.82,-1.01,1.8,1.54,-3.68,2220000000.0,3.91,-23.5,1190000000.0,89030000.0,-24970000.0,-0.039,66.7,750890000.0,1.33,371760000.0,94.11,1.08,0.7,71280000.0,18540000.0,1.76,0.9989,2.0399,19670000.0,567890000.0,359150000.0,22.75,73.67,21530000.0,1.35,5.7,33900000.0
0,0,GS,0,0,0,0,63750000000.0,N/A,10.06,12.77,2.78,2.08,0.79,N/A,N/A,21.4,30.54,0.74,8.02,34700000000.0,94.78,-9.1,31060000000.0,N/A,6810000000.0,18.47,-46.1,675840000000.0,1884.72,473880000000.0,506.82,1.71,226.4,15210000000.0,N/A,1.45,171.19,207.99,4510000.0,343890000.0,340820000.0,0.6,76.2,6230000.0,1.55,1.82,5430000.0
0,0,GT,0,0,0,0,1680000000.0,8119999999.999999,N/A,9.82,N/A,0.12,0.48,0.57,8.34,-6.12,3.22,1.63,-19.94,14200000000.0,60.83,-15.1,3150000000.0,1240000000.0,-869000000.0,-3.72,N/A,971000000.0,4.17,7410000000.0,200.38,1.17,15.06,1010000000.0,412620000.0,2.02,6.6,11.82,6940000.0,233000000.0,232100000.0,0.28,86.55,14250000.0,2.36,6.87,14380000.0
0,0,GTN,0,0,0,0,1310000000.0,5420000000.0,6.64,5.6,0.56,0.62,0.87,2.56,7.58,11.69,27.5,5.24,12.1,2140000000.0000002,21.65,3.1,768000000.0,781000000.0,198000000.0,1.97,N/A,296000000.0,3.02,3760000000.0,174.86,2.97,15.26,492000000.0,418380000.0,2.04,11.06,17.16,1330000.0,92330000.0,82000000.0,4.47,95.53,3970000.0,3.53,4.47,3160000.0
0,0,GWW,0,0,0,0,15030000000.0,16879999999.999998,20.04,19.38,3.23,1.31,8.3,1.44,13.0,6.58,11.85,13.12,39.12,11690000000.0,215.65,7.2,4400000000.0,1600000000.0,769000000.0,14.02,-31.6,1490000000.0,27.91,3340000000.0,164.58,3.28,33.85,1160000000.0,749000000.0,0.96,265.2,300.22,53670000.0,53670000.0,44770000.0,13.72,75.1,2.44,2.44,2.53,1120000.0
0,0,HAL,0,0,0,0,9390000000.0,18850000000.0,N/A,144.93,11.32,0.43,1.37,0.87,7.48,-10.6,7.06,3.78,-27.88,21710000000.0,24.77,-12.2,2290000000.0,3090000000.0,-2300000000.0,-2.62,N/A,1380000000.0,1.58,10850000000.0,158.57,2.11,7.82,2710000000.0,1500000000.0,2.53,8.23,17.15,31750000.0,877280000.0,873510000.0,0.35,83.29,51160000.0,1.37,6.57,35300000.0
0,0,HAR,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HAS,0,0,0,0,9370000000.0,13360000000.0,20.53,14.77,2.17,1.76,3.42,2.62,19.11,8.33,12.58,5.21,19.16,5090000000.0,39.0,50.9,2410000000.0,843120000.0,424090000.0,3.23,N/A,1180000000.0,8.59,5430000000.0,194.44,1.91,19.92,680190000.0,596680000.0,0.94,70.78,87.94,1870000.0,137010000.0,127430000.0,7.54,88.62,3720000.0,2.33,3.92,2800000.0
0,0,HBAN,0,0,0,0,8369999999.999999,N/A,8.42,12.14,2.58,1.85,0.79,N/A,N/A,27.35,34.58,0.99,9.49,4019999999.9999995,3.9,-34.0,4390000000.0,N/A,1030000000.0,0.98,-86.6,3090000000.0,3.04,12930000000.0,N/A,N/A,10.42,1580000000.0,N/A,1.56,8.18,12.35,14630000.0,1010000000.0,1000000000.0,1.01,77.75,32380000.000000004,2.32,3.65,27920000.0
0,0,HCBK,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HCN,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HCP,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HD,0,0,0,0,246460000000.0,281700000000.0,22.39,23.92,2.1,2.28,N/A,2.56,15.47,10.2,14.37,20.79,N/A,110220000000.0,100.85,-2.7,37570000000.0,18140000000.0,11240000000.0,10.25,5.8,2130000000.0,1.99,37380000000.0,N/A,1.08,-2.89,13720000000.0,8510000000.0,1.03,203.5,218.73,6990000.0,1090000000.0,1070000000.0000001,0.12,72.2,10760000.0,1.83,1.0,9680000.0
0,0,HES,0,0,0,0,14890000000.0,21740000000.0,N/A,53.76,N/A,2.34,2.07,3.46,116.26,-47.18,-33.22,-5.96,-28.63,6090000000.0,20.15,-14.4,4580000000.0,204000000.0,-2870000000.0,-9.51,N/A,2080000000.0,6.84,8930000000.0,109.19,2.19,23.68,1850000000.0,-2890000000.0,2.29,39.23,55.29,4630000.0,307140000.0,276990000.0,11.14,92.37,16750000.0,4.15,8.23,17450000.0
0,0,HIG,0,0,0,0,12500000000.0,16969999999.999998,7.44,6.92,N/A,0.61,0.84,0.82,N/A,8.33,12.46,2.45,11.67,20750000000.0,57.56,0.3,7640000000.0,3060000000.0,1710000000.0,4.7,-56.7,2720000000.0,7.59,4440000000.0,29.06,1.99,41.72,3510000000.0,5010000000.0,0.97,36.4,51.84,3640000.0,358080000.0,356430000.0,0.43,93.81,4260000.0,1.16,1.34,3730000.0
0,0,HOG,0,0,0,0,3130000000.0,9810000000.0,8.77,13.11,6.39,0.61,1.85,1.86,19.13,6.93,10.29,3.13,20.94,5280000000.0,33.93,-6.2,1620000000.0,759450000.0,365380000.0,2.33,-45.5,1470000000.0,9.57,8140000000.000001,481.1,1.09,11.06,827020000.0,1950000000.0,1.45,19.14,30.52,3500000.0,153170000.0,151990000.0,0.38,100.24,23180000.0,5.38,17.16,17860000.0
0,0,HON,0,0,0,0,96090000000.0,103410000000.0,15.74,18.25,1.9,2.73,5.45,2.85,11.41,17.38,20.96,8.2,34.75,36290000000.0,50.68,-4.7,12370000000.0,8680000000.0,6310000000.0,8.7,11.7,8790000000.0,12.53,16860000000.0,94.32,1.3,25.14,6700000000.0,5490000000.0,1.07,134.26,162.61,4360000.0,701850000.0,670620000.0,0.16,78.18,7600000.0,2.06,1.08,7570000.0
0,0,HOT,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HOV,0,0,0,0,66340000.0,1810000000.0,18.86,2.17,N/A,0.03,N/A,0.85,26.9,-1.59,2.14,1.67,N/A,2130000000.0,353.96,29.8,267190000.0,50040000.0,-33810000.0,-5.62,N/A,81400000.0,13.28,1760000000.0,N/A,5.38,-103.59,-99310000.0,-59950000.0,2.53,9.77,19.92,5510000.0,5510000.0,4800000.0,13.66,32.34,2.71,2.71,13.8,N/A
0,0,HP,0,0,0,0,1900000000.0,2000000000.0,N/A,53.76,3.75,0.75,0.55,0.77,-25.01,-19.47,5.58,1.59,-12.92,2590000000.0,23.75,-12.1,989900000.0,674670000.0,-506010000.0,-4.66,N/A,381740000.0,3.55,528539999.99999994,15.27,2.97,32.22,679370000.0,451800000.0,2.12,17.45,33.55,3410000.0,107420000.0,103970000.0,3.14,95.56,9110000.0,2.42,9.88,8610000.0
0,0,HPQ,0,0,0,0,21370000000.0,22910000000.0,7.4,6.56,1.36,0.38,N/A,0.39,6.53,5.16,7.55,8.63,N/A,58660000000.0,39.38,-0.6,11170000000.0,5210000000.0,3030000000.0,2.02,-15.6,4490000000.0,3.13,6030000000.0,N/A,0.73,-1.14,5080000000.0,3960000000.0,1.05,15.43,19.02,15210000.0,1430000000.0,1430000000.0,0.19,83.23,18850000.0,1.26,1.47,17910000.0
0,0,HRB,0,0,0,0,3000000000.0,5820000000.0,7.92,4.46,0.45,0.99,N/A,1.84,7.8,12.96,17.73,11.64,N/A,3160000000.0,15.87,10.9,1340000000.0,726850000.0,426400000.0,2.04,N/A,192340000.0,1.0,3010000000.0,N/A,0.97,-1.65,486200000.0,241300000.0,0.83,14.55,20.74,3760000.0,192480000.0,192090000.0,0.48,106.68,25110000.0,7.32,17.58,27010000.0
0,0,HRL,0,0,0,0,25050000000.0,24630000000.0,25.74,27.25,4.99,2.67,4.11,2.59,17.81,10.29,11.75,8.5,16.62,9520000000.0,17.81,1.0,1880000000.0,1290000000.0,980250000.0,1.81,0.6,739230000.0,1.38,379520000.0,6.23,2.34,11.34,923990000.0,444860000.0,-0.07,47.1,45.28,3260000.0,537780000.0,279200000.0,47.97,46.89,28870000.0,9.57,10.32,31830000.0
0,0,HRS,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,HSP,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
